Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month
3217,CA-2014-114433,2014-05-13,5/17/2014,Standard Class,NP-18325,Naresj Patel,Consumer,Oakland,California,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3,0.0,52.4895,2014-05
3218,CA-2017-104640,2017-11-10,11/16/2017,Standard Class,FH-14275,Frank Hawley,Corporate,New York City,New York,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,314.2719,2017-11
3219,CA-2017-104640,2017-11-10,11/16/2017,Standard Class,FH-14275,Frank Hawley,Corporate,New York City,New York,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,2,0.0,124.9552,2017-11
3220,US-2015-137008,2015-10-02,10/8/2015,Standard Class,JP-15460,Jennifer Patt,Corporate,Lakewood,New Jersey,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85,5,0.0,45.528,2015-10
3221,US-2015-137008,2015-10-02,10/8/2015,Standard Class,JP-15460,Jennifer Patt,Corporate,Lakewood,New Jersey,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,4,0.0,23.004,2015-10
3222,US-2015-137008,2015-10-02,10/8/2015,Standard Class,JP-15460,Jennifer Patt,Corporate,Lakewood,New Jersey,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90.0,1,0.0,32.4,2015-10
3223,CA-2014-108189,2014-10-02,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,Tempe,Arizona,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,2,0.2,3.4104,2014-10
3224,CA-2014-108189,2014-10-02,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,Tempe,Arizona,West,OFF-FA-10000735,Office Supplies,Fasteners,Staples,4.672,2,0.2,1.46,2014-10
3225,CA-2014-108189,2014-10-02,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,Tempe,Arizona,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4,2,0.2,107.46,2014-10
3226,CA-2014-108189,2014-10-02,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,Tempe,Arizona,West,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.768,6,0.2,4.6284,2014-10
3227,CA-2014-108189,2014-10-02,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,Tempe,Arizona,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36,2,0.2,-3.264,2014-10
3228,CA-2014-108189,2014-10-02,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,Tempe,Arizona,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,230.376,3,0.2,20.1579,2014-10
3229,CA-2014-108189,2014-10-02,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,Tempe,Arizona,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,-0.0895,2014-10
3230,CA-2014-154641,2014-08-11,8/16/2014,Standard Class,KL-16645,Ken Lonsdale,Consumer,New York City,New York,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1,0.0,18.767,2014-08
3231,CA-2017-131625,2017-09-01,9/5/2017,Second Class,BN-11515,Bradley Nguyen,Consumer,New York City,New York,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,5,0.0,39.066,2017-09
3232,US-2017-156356,2017-04-16,4/22/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,Houston,Texas,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,3,0.8,-44.2782,2017-04
3233,US-2017-156356,2017-04-16,4/22/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,Houston,Texas,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2.896,1,0.8,-4.7784,2017-04
3234,US-2017-156356,2017-04-16,4/22/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,Houston,Texas,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,-7.7292,2017-04
3235,CA-2016-138933,2016-04-24,4/27/2016,First Class,JL-15130,Jack Lebron,Consumer,Riverside,California,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1,0.2,1.3944,2016-04
3236,CA-2016-140746,2016-01-15,1/15/2016,Same Day,RC-19825,Roy Collins,Consumer,Fairfield,Connecticut,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",181.797,1,0.3,-15.5826,2016-01
3237,CA-2016-146836,2016-05-02,5/2/2016,Same Day,CC-12475,Cindy Chapman,Consumer,New York City,New York,East,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94,3,0.0,12.5832,2016-05
3238,CA-2016-146836,2016-05-02,5/2/2016,Same Day,CC-12475,Cindy Chapman,Consumer,New York City,New York,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,45.576,3,0.2,15.9516,2016-05
3239,US-2016-127971,2016-11-20,11/27/2016,Standard Class,DW-13195,David Wiener,Corporate,Houston,Texas,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,2016-11
3240,US-2016-127971,2016-11-20,11/27/2016,Standard Class,DW-13195,David Wiener,Corporate,Houston,Texas,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,7,0.2,46.095,2016-11
3241,US-2016-127971,2016-11-20,11/27/2016,Standard Class,DW-13195,David Wiener,Corporate,Houston,Texas,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,3,0.6,-2.8272,2016-11
3242,US-2016-140809,2016-02-01,2/3/2016,First Class,CK-12760,Cyma Kinney,Corporate,Arlington,Virginia,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,5,0.0,14.677,2016-02
3243,CA-2017-114524,2017-03-31,4/5/2017,Second Class,EG-13900,Emily Grady,Consumer,Chicago,Illinois,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",13.468,13,0.8,-22.8956,2017-03
3244,CA-2017-113355,2017-12-01,12/5/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,Grand Prairie,Texas,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.8,5,0.2,24.7275,2017-12
3245,CA-2017-113355,2017-12-01,12/5/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,Grand Prairie,Texas,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176,2017-12
3246,US-2017-140907,2017-12-10,12/12/2017,Second Class,BP-11185,Ben Peterman,Corporate,Seattle,Washington,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0.0,4.908,2017-12
3247,US-2017-140907,2017-12-10,12/12/2017,Second Class,BP-11185,Ben Peterman,Corporate,Seattle,Washington,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0.0,38.988,2017-12
3248,US-2017-140907,2017-12-10,12/12/2017,Second Class,BP-11185,Ben Peterman,Corporate,Seattle,Washington,West,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,18.24,3,0.0,5.2896,2017-12
3249,CA-2016-159730,2016-09-17,9/21/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Seattle,Washington,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,2016-09
3250,CA-2016-159730,2016-09-17,9/21/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Seattle,Washington,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,105.584,2,0.2,7.9188,2016-09
3251,CA-2016-157868,2016-12-23,12/29/2016,Standard Class,MC-17590,Matt Collister,Corporate,Grand Rapids,Michigan,Central,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",24.85,7,0.0,11.6795,2016-12
3252,CA-2017-119389,2017-04-17,4/19/2017,First Class,BG-11740,Bruce Geld,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,5.2773,2017-04
3253,CA-2017-110373,2017-10-27,10/30/2017,Second Class,MA-17560,Matt Abelman,Home Office,Chicago,Illinois,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.056,3,0.2,2.205,2017-10
3254,CA-2017-110373,2017-10-27,10/30/2017,Second Class,MA-17560,Matt Abelman,Home Office,Chicago,Illinois,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,27.184,2,0.2,2.0388,2017-10
3255,CA-2016-155474,2016-07-08,7/14/2016,Standard Class,CC-12220,Chris Cortes,Consumer,Seattle,Washington,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,107.984,1,0.2,9.4486,2016-07
3256,CA-2016-155474,2016-07-08,7/14/2016,Standard Class,CC-12220,Chris Cortes,Consumer,Seattle,Washington,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,2016-07
3257,CA-2015-155453,2015-08-09,8/14/2015,Standard Class,RA-19885,Ruben Ausman,Corporate,Jacksonville,Florida,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704,2015-08
3258,US-2016-161844,2016-12-09,12/14/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,Franklin,Tennessee,South,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,-29.3238,2016-12
3259,US-2016-161844,2016-12-09,12/14/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,Franklin,Tennessee,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622,2016-12
3260,US-2016-162103,2016-11-13,11/17/2016,Standard Class,LB-16795,Laurel Beltran,Home Office,Highland Park,Illinois,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.136,2,0.8,-4.704,2016-11
3261,CA-2014-151554,2014-11-14,11/15/2014,First Class,CM-11815,Candace McMahon,Corporate,Pasadena,Texas,Central,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736,4,0.2,7.2576,2014-11
3262,CA-2014-140662,2014-11-17,11/19/2014,First Class,TS-21205,Thomas Seio,Corporate,San Francisco,California,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.9984,2014-11
3263,CA-2014-140662,2014-11-17,11/19/2014,First Class,TS-21205,Thomas Seio,Corporate,San Francisco,California,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95,7,0.0,352.296,2014-11
3264,CA-2014-140662,2014-11-17,11/19/2014,First Class,TS-21205,Thomas Seio,Corporate,San Francisco,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0.0,72.432,2014-11
3265,CA-2016-122518,2016-03-04,3/8/2016,Second Class,RF-19345,Randy Ferguson,Corporate,Miami,Florida,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08,4,0.2,3.528,2016-03
3266,US-2014-126571,2014-10-11,10/15/2014,Standard Class,JF-15565,Jill Fjeld,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,281.904,2,0.2,10.5714,2014-10
3267,US-2014-126571,2014-10-11,10/15/2014,Standard Class,JF-15565,Jill Fjeld,Consumer,Philadelphia,Pennsylvania,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,201.432,3,0.2,67.9833,2014-10
3268,CA-2014-143840,2014-05-22,5/29/2014,Standard Class,EH-14185,Evan Henry,Consumer,Decatur,Alabama,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,135.98,2,0.0,33.995,2014-05
3269,CA-2014-143840,2014-05-22,5/29/2014,Standard Class,EH-14185,Evan Henry,Consumer,Decatur,Alabama,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,44.95,1,0.0,12.586,2014-05
3270,CA-2014-115980,2014-07-15,7/19/2014,Standard Class,VW-21775,Victoria Wilson,Corporate,Sioux Falls,South Dakota,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,2.97,3,0.0,1.3068,2014-07
3271,CA-2014-115980,2014-07-15,7/19/2014,Standard Class,VW-21775,Victoria Wilson,Corporate,Sioux Falls,South Dakota,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.54,3,0.0,2.6814,2014-07
3272,CA-2015-155145,2015-12-27,12/29/2015,Second Class,KN-16450,Kean Nguyen,Corporate,Visalia,California,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,7.92,8,0.0,3.4848,2015-12
3273,CA-2015-146038,2015-02-09,2/16/2015,Standard Class,SJ-20215,Sarah Jordon,Consumer,Los Angeles,California,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",203.92,5,0.2,22.941,2015-02
3274,CA-2017-133865,2017-05-08,5/12/2017,Standard Class,PS-19045,Penelope Sewall,Home Office,Los Angeles,California,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,6,0.2,1049.985,2017-05
3275,CA-2017-116358,2017-11-02,11/6/2017,Standard Class,KM-16225,Kalyca Meade,Corporate,Overland Park,Kansas,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24,3,0.0,9.12,2017-11
3276,CA-2017-116358,2017-11-02,11/6/2017,Standard Class,KM-16225,Kalyca Meade,Corporate,Overland Park,Kansas,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",27.78,6,0.0,9.1674,2017-11
3277,CA-2014-102988,2014-04-05,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,Alexandria,Virginia,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,22.96,7,0.0,7.5768,2014-04
3278,CA-2014-102988,2014-04-05,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,Alexandria,Virginia,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,28.99,1,0.0,8.4071,2014-04
3279,CA-2014-102988,2014-04-05,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,Alexandria,Virginia,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0.0,6.3504,2014-04
3280,CA-2014-102988,2014-04-05,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,Alexandria,Virginia,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,22.96,7,0.0,6.6584,2014-04
3281,CA-2014-102988,2014-04-05,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,Alexandria,Virginia,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0.0,83.281,2014-04
3282,US-2014-117170,2014-09-17,9/24/2014,Standard Class,KT-16465,Kean Takahito,Consumer,Raleigh,North Carolina,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2,0.2,13.1956,2014-09
3283,US-2014-117170,2014-09-17,9/24/2014,Standard Class,KT-16465,Kean Takahito,Consumer,Raleigh,North Carolina,South,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.624,1,0.2,1.6762,2014-09
3284,CA-2014-159478,2014-09-30,10/6/2014,Standard Class,MH-17785,Maya Herman,Corporate,New York City,New York,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",15.24,3,0.0,5.1816,2014-09
3285,CA-2014-103702,2014-09-12,9/17/2014,Standard Class,AF-10885,Art Foster,Consumer,Fairfield,Ohio,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",63.924,7,0.7,-46.8776,2014-09
3286,CA-2017-150525,2017-02-20,2/25/2017,Standard Class,JP-16135,Julie Prescott,Home Office,Muskogee,Oklahoma,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,6.56,2,0.0,1.9024,2017-02
3287,CA-2017-150525,2017-02-20,2/25/2017,Standard Class,JP-16135,Julie Prescott,Home Office,Muskogee,Oklahoma,Central,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11,3,0.0,3.4086,2017-02
3288,CA-2015-157770,2015-12-13,12/15/2015,First Class,RD-19585,Rob Dowd,Consumer,Temecula,California,West,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,494.376,3,0.2,49.4376,2015-12
3289,CA-2015-157770,2015-12-13,12/15/2015,First Class,RD-19585,Rob Dowd,Consumer,Temecula,California,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",29.2,5,0.2,9.855,2015-12
3290,CA-2015-157770,2015-12-13,12/15/2015,First Class,RD-19585,Rob Dowd,Consumer,Temecula,California,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,248.85,5,0.0,27.3735,2015-12
3291,CA-2015-157770,2015-12-13,12/15/2015,First Class,RD-19585,Rob Dowd,Consumer,Temecula,California,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0.0,15.2208,2015-12
3292,CA-2016-167290,2016-10-30,11/4/2016,Standard Class,JF-15295,Jason Fortune-,Consumer,Sterling Heights,Michigan,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,11.68,2,0.0,3.504,2016-10
3293,CA-2014-106264,2014-12-26,12/30/2014,Standard Class,CK-12595,Clytie Kelty,Consumer,San Diego,California,West,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,11.91,3,0.0,0.1191,2014-12
3294,CA-2014-106264,2014-12-26,12/30/2014,Standard Class,CK-12595,Clytie Kelty,Consumer,San Diego,California,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.48,2,0.0,1.1136,2014-12
3295,CA-2014-138023,2014-08-15,8/18/2014,First Class,KH-16510,Keith Herrera,Consumer,Dallas,Texas,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,8,0.8,-52.632,2014-08
3296,CA-2017-113418,2017-10-01,10/3/2017,First Class,CM-12655,Corinna Mitchell,Home Office,New York City,New York,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89,11,0.0,767.2005,2017-10
3297,US-2015-110569,2015-05-23,5/30/2015,Standard Class,EB-13870,Emily Burns,Consumer,Phoenix,Arizona,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,19.194,7,0.7,-12.796,2015-05
3298,US-2015-110569,2015-05-23,5/30/2015,Standard Class,EB-13870,Emily Burns,Consumer,Phoenix,Arizona,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,13.7016,2015-05
3299,CA-2017-136308,2017-11-16,11/16/2017,Same Day,MW-18235,Mitch Willingham,Corporate,San Francisco,California,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.976,3,0.2,215.9973,2017-11
3300,US-2014-159926,2014-11-18,11/22/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,50.997,1,0.7,-40.7976,2014-11
3301,US-2014-159926,2014-11-18,11/22/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,76.792,1,0.2,-16.3183,2014-11
3302,US-2014-159926,2014-11-18,11/22/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,539.964,6,0.4,-107.9928,2014-11
3303,US-2014-159926,2014-11-18,11/22/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,5.2773,2014-11
3304,US-2014-159926,2014-11-18,11/22/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.944,3,0.7,-1.4256,2014-11
3305,CA-2014-104738,2014-12-30,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,Laredo,Texas,Central,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,12.984,3,0.2,4.7067,2014-12
3306,CA-2014-104738,2014-12-30,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,Laredo,Texas,Central,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.584,2,0.2,19.0386,2014-12
3307,CA-2014-104738,2014-12-30,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,Laredo,Texas,Central,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,328.776,3,0.2,28.7679,2014-12
3308,CA-2014-104738,2014-12-30,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,Laredo,Texas,Central,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2.286,3,0.8,-3.6576,2014-12
3309,CA-2014-104738,2014-12-30,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,Laredo,Texas,Central,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,2,0.2,14.3952,2014-12
3310,CA-2015-144386,2015-11-05,11/11/2015,Standard Class,GT-14635,Grant Thornton,Corporate,New York City,New York,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",25.344,6,0.2,8.8704,2015-11
3311,CA-2016-111416,2016-09-17,9/22/2016,Standard Class,LW-17215,Luke Weiss,Consumer,New York City,New York,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,0.2,78.435,2016-09
3312,CA-2016-162747,2016-03-20,3/25/2016,Second Class,AH-10030,Aaron Hawkins,Corporate,Gulfport,Mississippi,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",86.45,7,0.0,38.038,2016-03
3313,US-2014-133130,2014-09-27,10/1/2014,Standard Class,TH-21100,Thea Hendricks,Consumer,San Diego,California,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,0.2,45.294,2014-09
